title,link,source,date
이번 주말 무더위는한강에서…'여기' 가면 무료로 누워서 공연 본다,https://biz.sbs.co.kr/article_hub/20000130076?division=NAVER,SBS Biz,2023-08-05
"서울 속 水 피서지..배봉산 물놀이,한강수영-풀장",http://news.heraldcorp.com/view.php?ud=20230808000675,헤럴드경제,2023-08-08
[생생우동]서울에서 즐기는 ‘한여름밤의 꿈’…한강과 서울숲 등 ‘밤 축제’...,https://www.seoul.co.kr/news/newsView.php?id=20230804500118&wlog_tag3=naver,서울신문,2023-08-04
'한강에서 즐기는 슬기로운 피서',http://www.kidshankook.kr/news/articleView.html?idxno=7721,소년한국일보,2023-08-03
"에쓰오일, 청년 푸드트럭 유류비 1억2000만원 후원",http://www.edaily.co.kr/news/newspath.asp?newsid=01649846638886952,이데일리,2024-06-06
국군의날행사직관하려면 어떻게? |행사기획단 홈페이지 통해 8월 9일부터 ...,http://monthly.chosun.com/client/mdaily/daily_view.asp?idx=18146&Newsnumb=20230818146,월간조선,2023-08-10
"국방부, 건군 75주년 기념 국군의 날행사참여 신청 접수 시작",http://www.pennmike.com/news/articleView.html?idxno=67469,펜앤드마이크,2023-08-09
"S-OIL, 청년 푸드트럭 유류비 1억2000만원 후원",https://view.asiae.co.kr/article/2024050815515374108,아시아경제,2024-06-06
"포트캔커피, 피크닉 용품 대여행사서비스행사진행",https://www.gokorea.kr/news/articleView.html?idxno=742760,공감신문,2023-07-04
"에쓰오일, 소방관 자녀에 학자금 … 청년 푸드트럭 후원도",https://www.mk.co.kr/article/11019051,매일경제,2024-06-06
(현장+)택시 호출에 슈퍼카가 나타난다면?,http://www.newstomato.com/ReadNews.aspx?no=1191152&inflow=N,뉴스토마토,2023-06-17
"한강을 FUN하게 즐기는 법...수상레포츠부터 캠핑,축제까지",https://www.etoday.co.kr/news/view/2367303,이투데이,2024-06-05
"이번 주말, 즐길거리 가득한 서울함공원 축제가볼까",http://www.edaily.co.kr/news/newspath.asp?newsid=02335366638891216,이데일리,2024-06-06
망원한강공원‘핫플’ 서울함공원에서 열리는축제'2024 서울함페스티벌 봄...,http://digitalchosun.dizzo.com/site/data/html_dir/2024/05/21/2024052180249.html,디지틀조선일보,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
서울함공원으로 주말 나들이 오세요,https://www.seoul.co.kr/news/peoples/2024/05/22/20240522020007?wlog_tag3=naver,서울신문,2024-06-06
하늘과 맞닿은 길 하늘공원[뻐꾸기의 山行],https://www.ngetnews.com/news/articleView.html?idxno=506063,뉴스저널리즘,2024-06-06
"명지대, 2024학년도 1학기 사회봉사단 ESG 봉사대축제개최",https://edu.chosun.com/site/data/html_dir/2024/05/29/2024052980208.html,조선에듀,2024-05-30
밤까지 눈썰매타며 뜨끈한 '어묵+떡볶이'까지 즐길 수 있는 '뚝섬 눈썰매장' ...,https://www.insight.co.kr/news/458157,인사이트,2023-12-21
"돌아온 불꽃축제,한강공원숨은 명당 속 맛집 찾기",http://www.shinailbo.co.kr/news/articleView.html?idxno=1768390,신아일보,2023-10-07
[여행픽] 서울서 즐기는 크리스마스… 동장군도 녹일 겨울축제,http://moneys.mt.co.kr/news/mwView.php?no=2023122217464462801,머니S언론사 선정,2023-12-24
명지대 '사회봉사단 ESG 봉사대축제' 개최,http://www.m-i.kr/news/articleView.html?idxno=1125288,매일일보,2024-05-31
잠실한강공원에 ‘사계절 물놀이장’ 오픈… 족욕·인피니티풀 조성,http://www.metroseoul.co.kr/article/20240408500317,메트로신문,2024-04-08
"잠실한강공원물놀이장, 사계절 여가·문화 공간 ‘자연형 물놀이장’으로 재...",https://weekly.cnbnews.com/news/article.html?no=159623,CNB저널(문화경제),2024-04-09
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
2024 여의도 벚꽃축제…기간부터 주차·맛집까지 팁 풉니다,https://www.wikitree.co.kr/articles/939020,위키트리,2024-03-29
서울 7개한강공원에서 겨울축제열린다,https://www.sedaily.com/NewsView/29YJPFZM1F,서울경제,2024-06-06
"서울시,망원한강공원서 15일 서울함 페스티벌 개최",http://news.heraldcorp.com/view.php?ud=20231012000223,헤럴드경제,2023-10-12
“한강서 크리스마스축제즐기세요”,https://www.donga.com/news/Society/article/all/20231217/122666320/1,동아일보,2024-06-06
'2023한강페스티벌' 책읽는한강공원시네마천국 서울함페스티벌 등 가을축제...,https://www.lecturernews.com/news/articleView.html?idxno=137236,한국강사신문,2023-10-07
어제(7일) 100만 명 몰린 '세계 불꽃축제' 끝난 후 쓰레기 나뒹구는 여의도 한...,https://www.insight.co.kr/news/452281,인사이트,2023-10-08
로맨틱하고 즐길거리 가득한한강으로 초대합니다,https://kookbang.dema.mil.kr/newsWeb/20231227/2/ATCE_CTGR_0060010000/view.do,국방일보,2023-12-26
“한강서 크리스마스 마켓·눈썰매 즐겨요”…한강겨울페스타 개막,https://www.munhwa.com/news/view.html?no=2023122301039910163001,문화일보,2023-12-23
'서울세계불꽃축제' 인파로 붐비는 여의도한강공원[뉴시스Pic],http://www.newsis.com/view/?id=NISX20231007_0002475058&cID=10201&pID=10200,뉴시스언론사 선정,2023-10-07
한강에서 만나는 로맨틱한 크리스마스,https://www.junggi.co.kr/article/articleView.html?no=31516,중기이코노미,2023-12-22
"서울시, 전한강공원에 ‘버스킹 존’ 22곳 조성",https://www.viva100.com/main/view.php?key=20231025010006509,브릿지경제,2023-10-25
"경찰, 서울세계불꽃축제본다고한강다리 위 불법 주차 땐 곧장 '견인'",http://www.econonews.co.kr/news/articleView.html?idxno=306630,이코노뉴스,2023-10-07
"""추석 때 고향? 나는한강서 추캉스""...연휴를 알차게 채워줄 이벤트",http://www.newspost.kr/news/articleView.html?idxno=111454,뉴스포스트,2023-09-28
[생생우동]서울에서 즐기는 ‘한여름밤의 꿈’…한강과 서울숲 등 ‘밤축제’...,https://www.seoul.co.kr/news/newsView.php?id=20230804500118&wlog_tag3=naver,서울신문,2023-08-04
서울에서 즐기는 올여름 피서… 당장 이번주 열리는 '한강페스티벌' (+축제...,https://www.wikitree.co.kr/articles/874700,위키트리,2023-08-01
노을 테마 걷기·음악회·요가까지 모두한강에서 즐긴다...서울시 '2023한강...,https://www.ajunews.com/view/20231005082402847,아주경제,2023-10-05
서울불꽃축제곧 시작...100만 명 운집에 곳곳 통제,https://www.ytn.co.kr/_ln/0103_202310071757580902,YTN언론사 선정,2023-10-07
"""지하철 여의나루역 오지 마세요"" 2023 여의도 불꽃축제인파 몰려",https://www.gukjenews.com/news/articleView.html?idxno=2825450,국제뉴스,2023-10-07
100만명 모인 '인산인해' 불꽃축제역대급 불꽃쇼 [뉴시스Pic],http://www.newsis.com/view/?id=NISX20231007_0002475215&cID=10201&pID=10200,뉴시스언론사 선정,2023-10-07
"아시안게임 축구 한일전·서울불꽃축제앞두고 '치킨 전쟁'…""아시안게임 이후...",http://www.econonews.co.kr/news/articleView.html?idxno=306648,이코노뉴스,2023-10-07
"이번 주말, 여의도 불꽃축제·마라톤 1백만 인파…도심 교통통제",http://www.econonews.co.kr/news/articleView.html?idxno=306627,이코노뉴스,2023-10-07
"서울시, 도심부터한강까지 다채로운 생활체육 프로그램 운영",https://www.discoverynews.kr/news/articleView.html?idxno=1032830,디스커버리뉴스,2023-09-09
[추석기획] 연휴 내내 달님과 함께해요… 전국 풍성한 한가위축제,https://www.newscj.com/news/articleView.html?idxno=3067562,천지일보,2023-09-28
[르포] “한강에서 영화 보니 로맨틱해”…한강물빛영화관 성황,http://news.heraldcorp.com/view.php?ud=20230821000091,헤럴드경제,2023-08-21
"구리시,축제의 계절을 연다.",https://www.kgnews.co.kr/news/article.html?no=759295,경기신문,2023-08-25
서울 속 겨울 액티비티 명소 5,https://www.vogue.co.kr/2024/01/12/%ec%84%9c%ec%9a%b8-%ec%86%8d-%ea%b2%a8%ec%9a%b8-%ec%95%a1%ed%8b%b0%eb%b9%84%ed%8b%b0-%eb%aa%85%ec%86%8c-5/?utm_source=naver&utm_medium=partnership,VOGUE,2024-01-12
이번 주말 무더위는한강에서…'여기' 가면 무료로 누워서 공연 본다,https://biz.sbs.co.kr/article_hub/20000130076?division=NAVER,SBS Biz,2023-08-05
"‘클럽·영화관·야간 수영장’…한강, 거대한 행사장으로 변한다",https://news.kmib.co.kr/article/view.asp?arcid=0924314365&code=11131400&cp=nv,국민일보,2024-06-06
'한강에서 즐기는 슬기로운 피서',http://www.kidshankook.kr/news/articleView.html?idxno=7721,소년한국일보,2023-08-03
[주말 갈만한곳] 해운대 맥주→포항 전어...이번주 전국축제는?,https://www.mhns.co.kr/news/articleView.html?idxno=559683,문화뉴스,2023-08-18
"에쓰오일, 청년 푸드트럭 유류비 1억2000만원 후원",http://www.edaily.co.kr/news/newspath.asp?newsid=01649846638886952,이데일리,2024-06-06
"S-OIL, 청년 푸드트럭 유류비 1억2000만원 후원",https://view.asiae.co.kr/article/2024050815515374108,아시아경제,2024-06-06
"에쓰오일, 소방관 자녀에 학자금 … 청년 푸드트럭 후원도",https://www.mk.co.kr/article/11019051,매일경제,2024-06-06
"한강을 FUN하게 즐기는 법...수상레포츠부터 캠핑, 축제까지",https://www.etoday.co.kr/news/view/2367303,이투데이,2024-06-05
"이번 주말, 즐길거리 가득한 서울함공원축제 가볼까",http://www.edaily.co.kr/news/newspath.asp?newsid=02335366638891216,이데일리,2024-06-06
망원한강공원‘핫플’ 서울함공원에서 열리는 축제 '2024 서울함페스티벌봄...,http://digitalchosun.dizzo.com/site/data/html_dir/2024/05/21/2024052180249.html,디지틀조선일보,2024-06-06
25일 서울함 취역 40주년페스티벌,https://www.kidshankook.kr/news/articleView.html?idxno=10444,소년한국일보,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
서울함공원으로 주말 나들이 오세요,https://www.seoul.co.kr/news/peoples/2024/05/22/20240522020007?wlog_tag3=naver,서울신문,2024-06-06
"군함 위에서 족구 체험 해보세요...서울시,망원한강공원에서 '서울함 페스티...",https://www.ajunews.com/view/20231012091113840,아주경제,2023-10-12
잠실한강공원에 ‘사계절 물놀이장’ 오픈… 족욕·인피니티풀 조성,http://www.metroseoul.co.kr/article/20240408500317,메트로신문,2024-04-08
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
'2023한강페스티벌' 책읽는한강공원시네마천국 서울함페스티벌등 가을축제...,https://www.lecturernews.com/news/articleView.html?idxno=137236,한국강사신문,2023-10-07
"크라운해태,한강공원조각작품 순환 전시...BBQ, 미국 전역에 첫 유튜브 광고",http://www.4th.kr/news/articleView.html?idxno=2060181,포쓰저널,2024-04-03
서울 7개한강공원에서 겨울축제 열린다,https://www.sedaily.com/NewsView/29YJPFZM1F,서울경제,2024-06-06
'2023한강페스티벌' 책읽는한강공원시네마천국 서울함페스티벌등 가을축제...,https://www.lecturernews.com/news/articleView.html?idxno=137236,한국강사신문,2023-10-07
"서울시, 연말연시 '한강겨울페스타'..한강의 크리스마스 마켓과 눈썰매",https://www.discoverynews.kr/news/articleView.html?idxno=1037592,디스커버리뉴스,2023-12-18
로맨틱하고 즐길거리 가득한한강으로 초대합니다,https://kookbang.dema.mil.kr/newsWeb/20231227/2/ATCE_CTGR_0060010000/view.do,국방일보,2023-12-26
한강에서 만나는 로맨틱한 크리스마스,https://www.junggi.co.kr/article/articleView.html?no=31516,중기이코노미,2023-12-22
“한강서 크리스마스 마켓·눈썰매 즐겨요”…한강겨울페스타 개막,https://www.munhwa.com/news/view.html?no=2023122301039910163001,문화일보,2023-12-23
"서울시, '한강페스티벌여름' 4일 개막",http://www.enewstoday.co.kr/news/articleView.html?idxno=2024615,이뉴스투데이,2023-08-01
'무선 헤드폰 음악에 맞춰 춤을'…서울시 '2023한강페스티벌여름' 개최,https://www.dailian.co.kr/news/view/1259543/?sc=Naver,데일리안,2023-08-02
고궁부터한강까지 ‘따릉이’ 타고 힐링하며 시간여행,https://www.etoday.co.kr/news/view/2293004,이투데이,2023-10-18
"""추석 때 고향? 나는한강서 추캉스""...연휴를 알차게 채워줄 이벤트",http://www.newspost.kr/news/articleView.html?idxno=111454,뉴스포스트,2023-09-28
오늘한강공원서 '무소음DJ파티'...비보잉 공연도,http://www.metroseoul.co.kr/article/20230812500015,메트로신문,2023-08-12
해군문화 체험할 수 있는 '서울함페스티벌' [TF사진관],http://news.tf.co.kr/read/photomovie/2049308.htm,더팩트언론사 선정,2023-10-15
한강위 서울함에서 족구를,https://www.news1.kr/photos/view/?6267179,뉴스1,2023-10-15
한강서 즐기는 해군문화,https://www.yna.co.kr/view/PYH20231015031200013?input=1196m,연합뉴스,2023-10-15
가족들과 즐기는 서울함페스티벌,https://www.news1.kr/photos/view/?6267182,뉴스1,2023-10-15
"서울시, 도심부터한강까지 다채로운 생활체육 프로그램 운영",https://www.discoverynews.kr/news/articleView.html?idxno=1032830,디스커버리뉴스,2023-09-09
"“한강에서 영화감상, 로맨틱해요”",http://news.heraldcorp.com/view.php?ud=20230821000438,헤럴드경제,2024-06-06
이번 주말 무더위는한강에서…'여기' 가면 무료로 누워서 공연 본다,https://biz.sbs.co.kr/article_hub/20000130076?division=NAVER,SBS Biz,2023-08-05
'한강에서 즐기는 슬기로운 피서',http://www.kidshankook.kr/news/articleView.html?idxno=7721,소년한국일보,2023-08-03
[생생우동]서울에서 즐기는 ‘한여름밤의 꿈’…한강과 서울숲 등 ‘밤 축제’...,https://www.seoul.co.kr/news/newsView.php?id=20230804500118&wlog_tag3=naver,서울신문,2023-08-04
어제(12일)한강다리 밑에서 노래도 없이 미친듯이 춤추고 있었던 사람들의 ...,https://www.insight.co.kr/news/447067,인사이트,2023-08-13
영화·음악과 함께… 눈·귀 호강 ‘한강피서’,http://www.segye.com/content/html/2022/07/24/20220724516976.html?OutUrl=naver,세계일보,2024-06-06
10시면 북적… ‘2차 성지’한강·연트럴파크는 불야성,http://www.munhwa.com/news/view.html?no=2021042601030921339001,문화일보언론사 선정,2024-06-06
[강추 지역별 대표 피서지] 서울 ‘한강공원’/낮에 물놀이 즐기고 밤엔 다리...,http://www.fnnews.com/view?ra=Sent1201m_01A&corp=fnnews&arcid=201407230100244910012817&cDateYear=2014&cDateMonth=07&cDateDay=22&,파이낸셜뉴스,2024-06-06
"“폭염, 물렀거라!”… 가족끼리 연인끼리 ‘한강피서’ 떠나요",http://news.donga.com/3/all/20180728/91253930/1,동아일보언론사 선정,2024-06-06
“우린 지하철 타고한강공원피서간다”,http://www.khan.co.kr/kh_news/art_view.html?artid=201107132212515&code=950201,경향신문,2024-06-06
"폭염을 이기는 법,한강서 밤 늦게까지 놀기",http://www.seouland.com/arti/society/society_general/3730.html,한겨레,2024-06-06
"활짝 핀한강의 봄, 花려한 축제 속으로",http://www.segye.com/content/html/2018/04/15/20180415003391.html?OutUrl=naver,세계일보,2024-06-06
전국 곳곳서 가정의 달·어린이날 행사…온 가족 체험 볼거리 가득,https://www.newspim.com/news/view/20240426000461,뉴스핌,2024-04-27
[한강몽땅 축제] 일렉트로닉의 밤…물총 전쟁…연인들의한강,http://www.seouland.com/arti/society/society_general/2255.html,한겨레,2024-06-06
"“한강에서 영화감상, 로맨틱해요”",http://news.heraldcorp.com/view.php?ud=20230821000438,헤럴드경제,2024-06-06
"‘클럽·영화관·야간 수영장’…한강, 거대한 행사장으로 변한다",https://news.kmib.co.kr/article/view.asp?arcid=0924314365&code=11131400&cp=nv,국민일보,2024-06-06
이번 주말 무더위는한강에서…'여기' 가면 무료로 누워서 공연 본다,https://biz.sbs.co.kr/article_hub/20000130076?division=NAVER,SBS Biz,2023-08-05
"‘클럽·영화관·야간 수영장’ 한여름한강, 거대한 행사장으로 변한다",https://news.kmib.co.kr/article/view.asp?arcid=0018523303&code=61121111&cp=nv,국민일보,2023-08-01
'한강에서 즐기는 슬기로운 피서',http://www.kidshankook.kr/news/articleView.html?idxno=7721,소년한국일보,2023-08-03
[생생우동]서울에서 즐기는 ‘한여름밤의 꿈’…한강과 서울숲 등 ‘밤 축제’...,https://www.seoul.co.kr/news/newsView.php?id=20230804500118&wlog_tag3=naver,서울신문,2023-08-04
어제(12일)한강다리 밑에서 노래도 없이 미친듯이 춤추고 있었던 사람들의 ...,https://www.insight.co.kr/news/447067,인사이트,2023-08-13
[생생우동]서울에서 즐기는 ‘한여름밤의 꿈’…한강과 서울숲 등 ‘밤 축제’...,https://www.seoul.co.kr/news/newsView.php?id=20230804500118&wlog_tag3=naver,서울신문,2023-08-04
어제(12일)한강다리 밑에서 노래도 없이 미친듯이 춤추고 있었던 사람들의 ...,https://www.insight.co.kr/news/447067,인사이트,2023-08-13
"강변 낮잠에 야간 요가까지…""올여름 피서,한강어때요""",https://www.hankyung.com/society/article/2023080178891,한국경제,2024-06-06
"[메트로라이프] 잠 못 드는 여름밤,한강에서 놀자",https://www.chosun.com/national/regional/seoul/2023/08/02/JKEFFG3CBRGCPKQOIWWANH5A7I/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024-06-06
서울 최초 군함공원서 '서울함페스티벌'…6·25 참전용사 초대,https://www.news1.kr/articles/5421662,뉴스1,2024-06-06
망원한강공원‘핫플’ 서울함공원에서 열리는 축제 '2024 서울함페스티벌 봄...,http://digitalchosun.dizzo.com/site/data/html_dir/2024/05/21/2024052180249.html,디지틀조선일보,2024-06-06
[TRAVEL] 익숙한 듯 낯선...눈부신 봄날의한강피크닉,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00007&news_seq_no=5027624,MBN,2024-06-06
서울함공원으로 주말 나들이 오세요,https://www.seoul.co.kr/news/peoples/2024/05/22/20240522020007?wlog_tag3=naver,서울신문,2024-06-06
한강공원이 무료공연장으로…버스킹존 22곳 조성,http://news.tf.co.kr/read/life/2051283.htm,더팩트,2023-10-25
잠실한강공원에 ‘사계절 물놀이장’ 오픈… 족욕·인피니티풀 조성,http://www.metroseoul.co.kr/article/20240408500317,메트로신문,2024-04-08
"잠실한강공원물놀이장, 사계절 여가·문화 공간 ‘자연형 물놀이장’으로 재...",https://weekly.cnbnews.com/news/article.html?no=159623,CNB저널(문화경제),2024-04-09
"서울시,망원한강공원서 15일 서울함 페스티벌 개최",http://news.heraldcorp.com/view.php?ud=20231012000223,헤럴드경제,2023-10-12
[게시판] 서울함공원서 해군홍보대 초청 프린지공연,https://www.yna.co.kr/view/AKR20230612074400004?input=1195m,연합뉴스,2023-06-12
"서울시, 전차 종착지한강'마포종점 나들목'...노래울려 퍼지는 문화공간으로...",https://www.ajunews.com/view/20240331135026485,아주경제,2024-03-31
"전차 종착지한강'마포종점 나들목', 노래울려 퍼지는 문화공간 탈바꿈",http://www.newsian.co.kr/news/articleView.html?idxno=68397,뉴시안,2024-04-01
"서울시,망원한강공원서 15일 서울함 페스티벌 개최",http://news.heraldcorp.com/view.php?ud=20231012000223,헤럴드경제,2023-10-12
"""한강서 크리스마스 마켓·눈썰매·공연즐기세요""",http://www.newsis.com/view/?id=NISX20231215_0002560390&cID=10201&pID=10200,뉴시스,2023-12-17
"서울시, 연말연시 '한강겨울페스타'..한강의 크리스마스 마켓과 눈썰매",https://www.discoverynews.kr/news/articleView.html?idxno=1037592,디스커버리뉴스,2023-12-18
한강에서 만나는 로맨틱한 크리스마스,https://www.junggi.co.kr/article/articleView.html?no=31516,중기이코노미,2023-12-22
[단독] 'MZ핫플' 홍대 '문화예술 관광특구'한강까지 넓힌다,https://www.etoday.co.kr/news/view/2311861,이투데이,2023-12-14
'2023한강페스티벌' 책읽는한강공원시네마천국 서울함페스티벌 등 가을축제...,https://www.lecturernews.com/news/articleView.html?idxno=137236,한국강사신문,2023-10-07
오늘한강공원서 '무소음DJ파티'...비보잉공연도,http://www.metroseoul.co.kr/article/20230812500015,메트로신문,2023-08-12
"""추석 때 고향? 나는한강서 추캉스""...연휴를 알차게 채워줄 이벤트",http://www.newspost.kr/news/articleView.html?idxno=111454,뉴스포스트,2023-09-28
노을 테마 걷기·음악회·요가까지 모두한강에서 즐긴다...서울시 '2023한강...,https://www.ajunews.com/view/20231005082402847,아주경제,2023-10-05
한강서 패들보드 타고 노을보며 요가를..무료공연도 쏟아진다,http://news.mt.co.kr/mtview.php?no=2023080107400683265,머니투데이,2024-06-06
이번 주말 무더위는한강에서…'여기' 가면 무료로 누워서공연본다,https://biz.sbs.co.kr/article_hub/20000130076?division=NAVER,SBS Biz,2023-08-05
"서울시, 도심부터한강까지 다채로운 생활체육 프로그램 운영",https://www.discoverynews.kr/news/articleView.html?idxno=1032830,디스커버리뉴스,2023-09-09
한강과 서울 도심 일대서 국군의 날 즐긴다,https://www.hankookilbo.com/News/Read/A2023082311100002705?did=NA,한국일보,2023-08-23
[르포] “한강에서 영화 보니 로맨틱해”…한강물빛영화관 성황,http://news.heraldcorp.com/view.php?ud=20230821000091,헤럴드경제,2023-08-21
[하루만보]벚꽃길부터 걸어서한강건너기…광나루역,https://view.asiae.co.kr/article/2023080922015895693,아시아경제,2023-08-10
"‘클럽·영화관·야간 수영장’…한강, 거대한 행사장으로 변한다",https://news.kmib.co.kr/article/view.asp?arcid=0924314365&code=11131400&cp=nv,국민일보,2024-06-06
