공원명,공원 시명,공원 구명,공원 지번 주소,공원 도로명 주소,등록 일시,수정자 일련번호,수정 일시,일반이용자(아침),일반이용자(낮),일반이용자(저녁),자전거,인라인,pm(개인형이동장치),주요행사,마라톤,운동시설,야구장,론볼링장,트랙구장,롤러장,자전거공원,외국인,수상시설,수영장/물놀이장,빙상장/눈설매장,전망쉼터,캠핑장,자연학습장,음악분수,키즈랜드,장미원,x게임장,자벌레,달빛무지개,세빛섬,수상무대,"계절,녹음수광장",천상계단,피아노물길,멀티프라자,서울색공원,물빛광장,너플들판테라스,골프장,여의도샛강,여의도시민 요트나루,평화공원브릿지,거울분수,강변물놀이장,강변프롬나드,난지 하늘다리,갈대숲탐장로,꿀벌숲,치유의숲,그라스정원,노들섬,습지생태공원
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2024년 3월 8일 금요일,,,3966,15103,4355,66551,219,504,3400,8226,5561,0,0,0,0,0,303,0,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7532
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2024년 2월 13일 화요일,83,2024년 2월 13일 화요일,3483,13007,4181,34679,91,453,0,8377,6457,0,0,0,0,0,232,0,0,0,6377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11587
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2024년 1월 4일 목요일,83,2024년 1월 4일 목요일,4132,14404,3511,65119,176,325,1500,6342,4577,0,0,0,0,0,390,0,0,0,3920,0,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 12월 8일 금요일,,,5260,18265,5093,128123,1006,1096,50,10154,9886,0,0,0,0,0,569,0,0,0,5653,0,9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 11월 3일 금요일,,,9840,27620,11689,249692,1686,1944,3030,15341,21212,0,0,0,0,0,1602,0,0,0,15770,0,26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 10월 10일 화요일,,,7965,21420,9145,240790,802,1030,170,29307,16062,0,0,0,0,0,900,0,0,0,6984,0,13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 9월 5일 화요일,,,9595,31696,8892,236487,842,931,220,15653,14898,0,0,0,0,0,779,0,0,0,7251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 8월 8일 화요일,,,8752,22140,9876,164915,827,1914,0,13123,13052,0,0,0,0,0,406,0,0,0,7832,0,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 7월 12일 수요일,,,9430,26325,11624,299754,948,1301,95,10853,32253,0,0,0,0,0,277,0,0,0,11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 6월 8일 목요일,,,9971,26050,10415,213104,1067,1332,610,10926,30176,0,0,0,0,0,238,0,0,0,9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 5월 12일 금요일,66,2023년 5월 12일 금요일,9086,24380,10079,154270,559,853,50,9712,23946,0,0,0,0,0,89,0,0,0,7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 4월 6일 목요일,,,11270,20962,11237,130675,643,1695,0,12765,23242,0,0,0,0,0,187,0,0,0,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 3월 9일 목요일,66,2023년 3월 9일 목요일,5883,21801,6286,92130,192,858,1175,10824,14802,0,0,0,0,0,109,0,0,0,5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 3월 9일 목요일,,,4592,22319,4990,47464,83,243,0,7616,5808,0,0,0,0,0,131,0,0,0,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 3일 화요일,,,4203,9674,4832,39356,107,176,0,4670,6000,0,0,0,0,2780,87,0,0,0,3106,0,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 3일 화요일,,,8085,15020,10806,133901,473,1027,130,8109,15665,0,0,0,0,5716,482,0,0,0,5951,0,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 27일 금요일,,,10551,39850,12394,238453,780,1628,0,12909,20667,0,0,0,0,0,678,0,0,0,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 27일 금요일,,,8955,31165,9236,198328,558,1135,130,8219,18659,0,0,0,0,0,415,0,0,0,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 27일 금요일,,,7100,21883,7514,137589,284,486,0,5463,18389,0,0,0,0,0,253,0,0,0,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2023년 1월 17일 화요일,60,2023년 1월 27일 금요일,8344,31532,11342,154823,399,829,0,8300,18550,0,0,0,0,0,363,0,0,0,6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 6월 30일 목요일,60,2023년 2월 3일 금요일,11741,28614,13146,127463,139,1493,0,7401,20849,0,0,0,0,5096,688,0,0,0,7363,0,9129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 5월 31일 화요일,60,2023년 2월 3일 금요일,0,29776,15383,56885,234,752,0,1287,9497,785,0,0,0,0,478,0,0,0,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 4월 30일 토요일,60,2023년 1월 17일 화요일,3235,15420,14720,41879,71,468,0,2901,4971,0,0,0,0,0,205,0,0,0,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 3월 31일 목요일,,,1572,11396,19615,37782,0,712,0,5035,5322,0,0,0,0,0,128,0,0,0,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 2월 28일 월요일,,,793,12667,8793,20724,0,546,0,1667,4134,0,0,0,0,0,174,0,0,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2022년 1월 1일 토요일,,,1784,16194,17062,30723,12,798,0,2745,5922,0,0,0,0,0,289,0,0,0,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 12월 31일 금요일,,,3780,29703,28084,62226,28,1235,0,2825,12415,0,0,0,0,0,478,0,0,0,6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 11월 30일 화요일,,,6482,49462,48580,132829,128,1768,200,10222,23703,0,0,0,0,0,928,0,0,0,10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 10월 31일 일요일,,,7610,50320,56303,135896,275,1957,0,4303,27696,0,0,0,0,0,1034,0,0,0,13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 9월 30일 목요일,,,9050,49102,68866,146784,265,2542,0,5645,17297,0,0,0,0,0,1072,0,0,0,10353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 8월 31일 화요일,,,9055,50481,61570,146391,273,2591,0,7962,7124,0,0,0,0,0,1121,0,0,0,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 7월 1일 목요일,,,7595,45399,58040,122588,433,1438,0,4539,19857,0,0,0,0,0,1150,0,0,0,10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 6월 29일 화요일,,,6750,52040,61495,134135,587,843,0,3823,42362,0,0,0,0,0,1022,0,0,0,18480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 5월 31일 월요일,,,5222,50708,50608,120890,292,754,0,3406,34530,0,,,0,0,923,0,0,0,18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 4월 30일 금요일,,,7755,70390,77921,167552,436,514,0,5232,59021,0,,,0,0,796,0,0,0,29656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 3월 31일 수요일,,,10360,83169,101215,194430,558,351,0,6286,69875,0,,,0,0,765,0,0,0,30347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 2월 28일 일요일,,,5890,59305,65935,127288,194,150,0,3976,46929,0,,,0,0,640,0,0,0,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2021년 1월 31일 일요일,,,5454,56956,56667,118963,161,134,0,3346,46765,0,,,0,0,253,0,0,0,9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 12월 31일 목요일,,,5910,60085,65505,139636,260,0,0,3970,54499,0,0,0,0,0,364,0,0,0,11742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 11월 30일 월요일,,, ,60322,62495,141210,463,0,0,4324,61208,0,0,0,0,0,537,0,0,0,6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 10월 31일 토요일,,,4950,78460,83235,215980,716,0,0,8323,82791,0,0,0,0,0,882,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 9월 30일 수요일,,,6294,73102,76275,183234,420,0,0,10534,61327,0,0,0,0,0,682,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 8월 31일 월요일,,,3154,30120,40917,83804,327,0,0,3285,28670,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 7월 31일 금요일,,,7980,64630,63790,164209,687,0,0,6283,47663,0,0,0,0,0,591,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 6월 30일 화요일,,,5815,54575,55700,144824,640,0,0,5640,56452,0,0,0,0,0,749,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 5월 31일 일요일,,,5605,51488,49755,137488,343,0,0,4305,53631,0,0,0,0,0,750,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 4월 30일 목요일,,,5570,56493,50390,138800,743,0,0,4238,59571,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 3월 31일 화요일,,,5059,51657,43526,122764,341,0,0,4618,44573,0,0,0,0,0,621,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 2월 29일 토요일,,,4035,36111,29650,71316,139,0,0,2644,30176,0,0,0,0,0,318,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2020년 1월 31일 금요일,,,4515,42401,36832,91104,318,0,0,3030,38190,0,0,0,0,0,386,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 12월 31일 화요일,,,4146,35160,29782,62957,209,0,0,1485,29430,0,0,0,0,0,311,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 11월 30일 토요일,,,5773,39633,29347,69407,241,0,500,1480,34605,0,0,0,0,0,400,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 10월 31일 목요일,,,5429,45520,40842,95238,588,0,1053,2200,50128,0,0,0,0,0,766,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 9월 30일 월요일,,,5452,39013,37346,89038,491,0,0,1864,45919,0,0,0,0,0,650,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 8월 14일 수요일,,,4504,48738,46134,95679,506,0,0,2186,50295,0,0,0,0,0,709,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 7월 1일 월요일,,,4376,37133,37652,81974,406,0,0,2212,43091,0,0,0,0,0,550,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 6월 5일 수요일,,,3143,43091,33236,108026,772,0,0,2209,48270,0,0,0,0,0,850,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 5월 29일 수요일,,,2982,41553,34422,108177,822,0,0,1973,46133,0,0,0,0,0,770,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 4월 11일 목요일,,,2420,36279,25527,109797,339,0,0,1392,42597,0,0,0,0,0,769,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 3월 14일 목요일,,,2795,35710,27215,99722,501,0,300,1390,43923,0,0,0,0,0,639,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 2월 12일 화요일,,,2140,33707,25003,75130,320,0,0,971,36473,0,0,0,0,0,565,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2019년 1월 16일 수요일,,,4516,33289,24334,86820,485,0,0,958,33610,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 12월 28일 금요일,,,4550,32492,22348,66436,175,0,0,669,31779,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 11월 30일 금요일,,,4300,39101,26419,84910,420,0,0,1130,42124,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 10월 9일 화요일,,,4270,43989,30508,101256,476,0,,1469,50844,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 9월 30일 일요일,,,4720,43010,32920,129004,598,0,0,1921,49205,0,0,0,0,0,1103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 8월 31일 금요일,,,4744,41437,39438,87941,469,0,0,1330,55089,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 7월 31일 화요일,,,3440,44638,36093,108317,337,0,0,1515,49199,0,0,0,0,0,776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 6월 30일 토요일,,,3370,43883,33286,115673,452,0,0,1566,48823,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 5월 15일 화요일,,,3130,45597,29596,148146,439,0,0,3700,44881,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 4월 11일 수요일,,,2830,43980,25000,97422,316,0,6,2574,40272,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 3월 15일 목요일,,,3308,43455,22302,101245,345,0,0,1641,42311,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 2월 1일 목요일,,,2555,30168,18457,56222,72,0,0,927,27209,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서 한강공원,서울,강서구,방화동 47,양천로27길 279-23,2018년 1월 1일 월요일,,,2329,29174,17230,54027,89,0,0,470,24253,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2024년 3월 8일 금요일,,,2840,33780,25450,28680,41,66,0,0,14570,905,0,0,100,6348,53,0,0,0,0,0,6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2024년 2월 13일 화요일,,,3110,29720,19080,15974,4,111,0,0,11994,20,0,0,0,3292,22,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2024년 1월 4일 목요일,,,2920,22680,12343,16838,38,87,0,0,12167,165,0,0,0,3088,56,0,0,0,0,0,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 12월 7일 목요일,,,4810,33430,16955,31871,46,153,400,0,20723,195,0,0,3,5501,108,0,0,0,0,0,4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 11월 2일 목요일,,,7550,48810,36240,60685,140,274,1600,0,27485,860,0,0,15,12261,254,0,0,0,0,0,15834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 10월 5일 목요일,,,8730,45800,40720,59788,144,166,0,9000,22762,1005,0,0,44,8347,97,0,0,0,0,0,13266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 9월 5일 화요일,,,7760,44470,40112,46934,90,116,2200,18,19619,960,0,0,20,8824,73,0,30270,0,0,0,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 8월 10일 목요일,,,6590,36211,37090,38335,18,179,0,8,20270,50,0,0,25,5898,34,0,35665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 7월 12일 수요일,,,6520,58990,41090,65060,163,213,0,10,38715,275,0,0,120,9625,187,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 6월 8일 목요일,,,4260,70370,33220,73475,353,186,1600,58,37670,300,0,0,87,10973,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 5월 11일 목요일,66,2023년 5월 12일 금요일,4070,55720,35221,58890,83,154,0,870,40894,165,0,0,25,10923,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 4월 6일 목요일,,,5890,62830,29620,57855,143,222,3200,550,47385,385,0,0,0,16793,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광나루 한강공원,서울,강동구,암사동 637-6,선사로 83-106,2023년 3월 9일 목요일,66,2023년 3월 9일 목요일,1700,31720,14380,29115,0,156,0,55,23908,80,0,0,10,9375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
